country	name	id	screen_name	final_party
Belgium	Vanden Burre Gilles 	64506745	GillesVdBurre	Confederated ecologists for the organisation of original struggles
Belgium	Van Peel Valerie	56336288	valerievanpeel	New Flemish Alliance
Belgium	Lachaert Egbert	50003590	egbertlachaert	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	Jadin Kattrin	49613383	KattrinJadin	Other
Belgium	Vanrobaeys Anja	42855132	AnjaVanrobaeys	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	Daerden Frédéric 	42380944	FredericDaerden	Socialist Party [Francophone]
Belgium	Hedebouw Raoul 	42015742	RaoulHedebouw	Workers' Party of Belgium
Belgium	karine lalieux	41564561	karinelalieux	Socialist Party [Francophone]
Belgium	an capoen	41401641	ancapoen	New Flemish Alliance
Belgium	Laaouej Ahmed	41107057	AhmedLaaouej	Socialist Party [Francophone]
Belgium	Defossé Guillaume	40726251	GuillaumeDef	Confederated ecologists for the organisation of original struggles
Belgium	Verreyt Hans	39602962	HansVerreyt	Flemish Block | Flemish Interest
Belgium	De Croo Alexander	39500950	alexanderdecroo	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	michel de lamotte	39223645	MicheldeLamotte	Other
Belgium	Gwenaëlle Grovonius	38679171	Gwengrovonius	Socialist Party [Francophone]
Belgium	Van den Bergh Jef	37477079	jefvandenbergh	Flemish Christian Peoples Party | Christian Democrats & Flemish
Belgium	Reynders Didier 	37281164	dreynders	Reformist Movement
Belgium	Matheï Steven	31830278	stevenmathei	Flemish Christian Peoples Party | Christian Democrats & Flemish
Belgium	Wollants Bert	28338163	BertWollants	New Flemish Alliance
Belgium	Dewael Patrick	27620218	PatrickDewael	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	roel deseyn	27005953	roeldeseyn	Flemish Christian Peoples Party | Christian Democrats & Flemish
Belgium	françoise schepmans	25977997	fschepmans	Reformist Movement
Belgium	patricia ceysens	22627734	patriciaceysens	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	Tinne Van der Straeten	22243894	TinneVdS	Agalev -- Green
Belgium	Senesael Daniel	21665227	danielsenesael	Socialist Party [Francophone]
Belgium	karin temmerman	20861982	karintemmerman	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	Paul Magnette	19982065	PaulMagnette	Socialist Party [Francophone]
Belgium	benoit hellings	19765534	BenoitHellings	Confederated ecologists for the organisation of original struggles
Belgium	Bart Staes	19452793	BartStaes	Agalev -- Green
Belgium	Bogaert Hendrik	18424692	hendrikbogaert	Flemish Christian Peoples Party | Christian Democrats & Flemish
Belgium	Di Rupo Elio 	4808861	eliodirupo	Socialist Party [Francophone]
Belgium	peter dedecker	4347061	peterdedecker	New Flemish Alliance
Belgium	Leoni Leslie	1319238467285647360	LeslieLeoni_PS	Socialist Party [Francophone]
Belgium	De Jonge Tania	1268482390546137088	TaniaDeJonge	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	de Laveleye Séverine	1192783021965021184	SLaveleye	Confederated ecologists for the organisation of original struggles
Belgium	Reynaert Vicky	881105337830572033	VickyReynaert	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	jan vercammen	3306452297	JanVercammenNVA	New Flemish Alliance
Belgium	werner janssen	2331605581	WernerJanssen00	New Flemish Alliance
Belgium	Briers Jan	1690562936	JanBriersGouv	Flemish Christian Peoples Party | Christian Democrats & Flemish
Belgium	Vanbesien Dieter	1450879699	DieterVanBesien	Agalev -- Green
Belgium	richard miller	749011424	millerrichardmr	Reformist Movement
Belgium	Hugon Claire	716071032	claire_hugon	Confederated ecologists for the organisation of original struggles
Belgium	Segers Ben	356171201	SegersBen	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	Pillen Jasper	306723959	JasperPillen	Party of Liberty and Progress | Flemish Liberals and Democrats
Belgium	Pol Van Den Driessche	247205146	PolVDD	New Flemish Alliance
Belgium	Marc Tarabella	144238332	marctarabella	Socialist Party [Francophone]
Belgium	julie fernandez fernandez	132864440	JulieFFernandez	Socialist Party [Francophone]
Belgium	Parent Nicolas	21520525	ParentNicolas	Confederated ecologists for the organisation of original struggles
Czech Republic	Roman Onderka	1272895419291439106	ROnderka	Other
Czech Republic	Lucie Šafránková	1265936777673691136	safrankovaspd	Freedom and Direct Democracy
Czech Republic	Petr Bendl	1244899266331660288	bendl_petr	Civic Democratic Party
Czech Republic	Lenka Dražilová	1221893219514028036	LenkaDrazilova	Action of Dissatisfied Citizens 2011
Czech Republic	Vít Kaňkovský	1171797628587302912	VtKAKOVSK1	Christian Democratic Union -- People's Party
Czech Republic	Jaroslav Kytýr	1143955504491880454	JaroslavKytyr	Action of Dissatisfied Citizens 2011
Czech Republic	Lukáš Bartoň	1103609219733962752	BartonPirat	Czech Pirate Party
Czech Republic	František Navrkal	1088220451862691841	NavrkalF	Czech Pirate Party
Czech Republic	Marcel Kolaja	1086646510723444737	PiratKolaja	Czech Pirate Party
Czech Republic	Lukáš Kolářík	1059388281073426433	kolarik_lukas	Czech Pirate Party
Czech Republic	Jana Maláčová	1023829198576726016	JMalacova	Other
Czech Republic	Jana Krutáková	1007594183417266176	janakrut	Mayors and Independents
Czech Republic	Šárka Jelínková	995983373964382208	jelinkovaKDU	Christian Democratic Union -- People's Party
Czech Republic	Ondřej Benešík	992828705348243463	BenesikOndra	Christian Democratic Union -- People's Party
Czech Republic	Petr Sadovský	976378570359693312	PetrSadovskyp	Action of Dissatisfied Citizens 2011
Czech Republic	Dana Balcarová	967000764852899840	DanaBalcarova	Czech Pirate Party
Czech Republic	Martin Baxa	960172372514037764	MartinBaxa2	Civic Democratic Party
Czech Republic	Ivo Pojezný	957272304798625793	IPojezny	Other
Czech Republic	Adam Kalous	954320040681189377	adam_kalous	Action of Dissatisfied Citizens 2011
Czech Republic	Tomáš Martínek	949304340099076096	TomasMartinekCZ	Czech Pirate Party
Czech Republic	Robert Králíček	1052536495242788864	psprobertkrali1	Action of Dissatisfied Citizens 2011
Czech Republic	Adam Vojtěch	931157413331337216	adamvojtechano	Action of Dissatisfied Citizens 2011
Czech Republic	Věra Adámková	927507487443574784	adamkova_vera	Action of Dissatisfied Citizens 2011
Czech Republic	Marek Výborný	892740558577422336	MarekVyborny	Christian Democratic Union -- People's Party
Czech Republic	Karel Krejza	864502111333220354	KrejzaODS	Civic Democratic Party
Czech Republic	Jana Černochová	861952362491019264	jana_cernochova	Civic Democratic Party
Czech Republic	Vojtěch Filip	839771819469078529	vojtafilip	Other
Czech Republic	Ladislav Okleštěk	837941892914561024	OklestekLa	Action of Dissatisfied Citizens 2011
Czech Republic	Jan Birke	832148988967124992	Honza_Birke	Other
Czech Republic	Barbora Kořanová	827490781720088577	koranova_b	Action of Dissatisfied Citizens 2011
Czech Republic	Vojtěch Munzar	826541636075323392	munzar_vojtech	Civic Democratic Party
Czech Republic	Jana Pastuchová	825995759166316548	pastuchovaANO	Action of Dissatisfied Citizens 2011
Czech Republic	Jana Mračková Vildumetzová	810864580310290432	JVildumetzova	Action of Dissatisfied Citizens 2011
Czech Republic	Radek Rozvoral	806192489430454272	RadekRozvoral	Freedom and Direct Democracy
Czech Republic	Věra Kovářová	803889553828356096	v_kovarova	Mayors and Independents
Czech Republic	Karla Maříková	792277937630437376	MarikovaKarla	Freedom and Direct Democracy
Czech Republic	Antonín Staněk	789389261287985152	StanekAntonin	Other
Czech Republic	Pavla Golasowská	752261833264889857	pgolasowska	Christian Democratic Union -- People's Party
Czech Republic	Jiří Strýček	746624949490749440	JiriStrycek	Action of Dissatisfied Citizens 2011
Czech Republic	Rostislav Vyzula	740543211060506625	RostislavVyzula	Action of Dissatisfied Citizens 2011
Czech Republic	Jiří Ventruba	733716534938480641	jiriventruba	Civic Democratic Party
Czech Republic	Josef Bělica	723440218938822657	JosefBelica	Action of Dissatisfied Citizens 2011
Czech Republic	Jan Farský	721019072528400384	JanFar_sky	Mayors and Independents
Czech Republic	Jan Zahradník	719514068294451202	janzahradnik_jc	Civic Democratic Party
Czech Republic	Vít Rakušan	715102844270080000	Vit_Rakusan	Mayors and Independents
Czech Republic	Radek Vondráček	710583823122178048	vondraczech	Action of Dissatisfied Citizens 2011
Czech Republic	Helena Langšádlová	710033915034144768	H_Langsadlova	Tradition Responsibility Prosperity 09
Czech Republic	Petr Hannig	4822326436	petr_hannig	Other
Czech Republic	Olga Richterová	4793382383	olgarichterova	Czech Pirate Party
Czech Republic	Radovan Vích	3435550491	IngVich	Freedom and Direct Democracy
Czech Republic	Petr Pávek	3402623385	Petr_Pavek	Other
Czech Republic	Kateřina Valachová	3308964299	katavalachova	Other
Czech Republic	Petr Beitl	3303646737	PetrBeitl	Civic Democratic Party
Czech Republic	Václav Votava	3143259652	VotavaVaclav	Other
Czech Republic	Jan Řehounek	3127125448	rehounek	Action of Dissatisfied Citizens 2011
Czech Republic	Roman Sklenák	3121279067	RSklenak	Other
Czech Republic	Lukáš Černohorský	3119858494	cernohorskyl	Czech Pirate Party
Czech Republic	Taťána Malá	3043922538	TatanaMala	Action of Dissatisfied Citizens 2011
Czech Republic	Helena Válková	3001396720	HelenaValkova	Action of Dissatisfied Citizens 2011
Czech Republic	Jan Pošvář	2891796411	PosvarJan	Czech Pirate Party
Czech Republic	František Elfmark	2888458138	ElfmarkF	Czech Pirate Party
Czech Republic	Dominik Feri	2869270971	DominikFeri	Tradition Responsibility Prosperity 09
Czech Republic	Luděk Niedermayer	2815744853	LudekNie	Tradition Responsibility Prosperity 09
Czech Republic	Věra Jourová	2786900559	VeraJourova	Action of Dissatisfied Citizens 2011
Czech Republic	Karel Rais	2785281790	KarelRais	Action of Dissatisfied Citizens 2011
Czech Republic	Lubomír Zaorálek	2776167217	ZaoralekL	Other
Czech Republic	Michaela Šojdrová	2671775504	msojdrova	Christian Democratic Union -- People's Party
Czech Republic	Jan Bartošek	2578139028	honzabartosek	Christian Democratic Union -- People's Party
Czech Republic	Miloslav Ludvík	2515368548	MiloslavLudvik	Other
Czech Republic	Lukáš Wagenknecht	2513640770	WagenknechtLuk	Czech Pirate Party
Czech Republic	Monika Oborná	2455153291	ObornaMonika	Action of Dissatisfied Citizens 2011
Czech Republic	Petr Dolínek	2408706744	DolinekPetr	Other
Czech Republic	Petr Ježek	2396056585	JezekCZ	Other
Czech Republic	Josef Řihák	2385091142	josefrihak	Other
Czech Republic	Kateřina Konečná	2362301084	Konecna_K	Other
Czech Republic	Radim Fiala	2312290608	RadimFialacz	Freedom and Direct Democracy
Czech Republic	David Štolpa	2289246826	DavidStolpa	Action of Dissatisfied Citizens 2011
Czech Republic	Svatopluk Němeček	1962474715	NemecekSva	Other
Czech Republic	Vlastimil Válek	1930406870	vlvalek	Tradition Responsibility Prosperity 09
Czech Republic	Jiří Dolejš	1914170347	DolejsJiri	Other
Czech Republic	Jaroslav Holík	1909010768	HolikJSPD	Freedom and Direct Democracy
Czech Republic	Přemysl Mališ	1890495091	Premysl_Malis	Action of Dissatisfied Citizens 2011
Czech Republic	Jan Skopeček	1869336583	Jan_Skopecek	Civic Democratic Party
Czech Republic	Marek Benda	1857023965	marekbenda2013	Civic Democratic Party
Czech Republic	Bohuslav Svoboda	1854474325	BohuslavSvoboda	Civic Democratic Party
Czech Republic	Jiří Mihola	1829735718	JMihola	Christian Democratic Union -- People's Party
Czech Republic	Martin Kupka	1778249820	makupka	Civic Democratic Party
Czech Republic	Miroslava Němcová	1737448897	Nemcova_Mirka	Civic Democratic Party
Czech Republic	Jiří Pospíšil	1734717882	Pospisil_Jiri	Tradition Responsibility Prosperity 09
Czech Republic	Tomio Okamura	1710527172	tomio_cz	Freedom and Direct Democracy
Czech Republic	Miroslav Kalousek	1705781160	kalousekm	Tradition Responsibility Prosperity 09
Czech Republic	Richard Brabec	1487106288	RibraRichard	Action of Dissatisfied Citizens 2011
Czech Republic	Pavel Pustějovský	1473108601	chp1530	Action of Dissatisfied Citizens 2011
Czech Republic	Petr Fiala	1464550303	P_Fiala	Civic Democratic Party
Czech Republic	Ondřej Babka	1448435372	OndrejBabka	Action of Dissatisfied Citizens 2011
Czech Republic	Alena Schillerová	1408164626	alenaschillerov	Action of Dissatisfied Citizens 2011
Czech Republic	Zbyněk Stanjura	1282857414	Zbynek_Stanjura	Civic Democratic Party
Czech Republic	Zdeněk Hřib	1282798525	ZdenekHrib	Czech Pirate Party
Czech Republic	Marek Novák	908392867	ca340354	Action of Dissatisfied Citizens 2011
Czech Republic	Tomáš Zdechovský	796413882	TomasZdechovsky	Christian Democratic Union -- People's Party
Czech Republic	Andrej Babiš	713035525	AndrejBabis	Action of Dissatisfied Citizens 2011
Czech Republic	Marian Jurečka	634566367	MJureka	Christian Democratic Union -- People's Party
Czech Republic	Ondřej Profant	545927996	ondrej_profant	Czech Pirate Party
Czech Republic	Tomáš Vymazal	542141739	tom_vymazal	Czech Pirate Party
Czech Republic	Jaroslav Bžoch	518897308	JaroslavBzoch	Action of Dissatisfied Citizens 2011
Czech Republic	Ivo Vondrák	503140125	ivondrak	Action of Dissatisfied Citizens 2011
Czech Republic	Pavel Bělobrádek	501746014	PavelBelobradek	Christian Democratic Union -- People's Party
Czech Republic	Radek Holomčík	483998029	RadekHolomcik	Czech Pirate Party
Czech Republic	Petr Gazdík	444671520	petrgazdik	Mayors and Independents
Czech Republic	Ivan Bartoš	413938409	PiratIvanBartos	Czech Pirate Party
Czech Republic	Alena Gajdůšková	397149854	GajduskovaAlena	Other
Czech Republic	Karel Schwarzenberg	393908524	schwarzenberg_k	Tradition Responsibility Prosperity 09
Czech Republic	Jan Jakob	322647291	Jan_Jakob	Tradition Responsibility Prosperity 09
Czech Republic	Martin Kolovratník	301436730	kolovratnikm	Action of Dissatisfied Citizens 2011
Czech Republic	Aleš Juchelka	202749762	JuchelkaAles	Action of Dissatisfied Citizens 2011
Czech Republic	Stanislav Juránek	190599502	Juranek	Christian Democratic Union -- People's Party
Czech Republic	Stanislav Blaha	155175681	StanislavBlaha	Civic Democratic Party
Czech Republic	Jakub Janda	131825361	jandysj	Civic Democratic Party
Czech Republic	Leo Luzar	130793904	leoluzar	Other
Czech Republic	Markéta Pekarová Adamová	128663448	market_a	Tradition Responsibility Prosperity 09
Czech Republic	Markéta Gregorová	83926605	MarketkaG	Czech Pirate Party
Czech Republic	Jan Lipavský	51404691	JanLipavsky	Czech Pirate Party
Czech Republic	Ondřej Liška	50422707	ondrejliska	Other
Czech Republic	Martina Dlabajová	43505930	Mdlabajova	Action of Dissatisfied Citizens 2011
Czech Republic	Ondřej Polanský	41543322	ondrej_polansky	Czech Pirate Party
Czech Republic	Jan Hamáček	20664874	jhamacek	Other
Czech Republic	Roman Prymula	1308745632144936960	profesorPrymula	independent politician
Czech Republic	Petr Třešňák	1148241029038055427	petr_tresnak	Czech Pirate Party
Czech Republic	Pavel Jelínek	1069687236575354880	PavelJelnek8	Freedom and Direct Democracy
Czech Republic	Jiří Bláha	1036921575059144704	JiBlha6	Civic Democratic Party
Czech Republic	Tomáš Hanzel	1007537285460619264	Hanzel_Tom	Other
Czech Republic	Lenka Kozlová	948122974556696576	Kozlova_Pirati	Czech Pirate Party
Czech Republic	Milan Hnilička	935120546173513728	MilanHnilicka	Action of Dissatisfied Citizens 2011
Czech Republic	Lubomír Volný	930746503701909504	lubomir_volny	Freedom and Direct Democracy
Czech Republic	Zuzana Majerová Zahradníková	847760358676860929	MajerovaZ	Civic Democratic Party
Czech Republic	Jiří Drahoš	827423448762839040	jiridrahos1	independent politician
Czech Republic	Klára Dostálová	730414396372045825	DostalovaK	Action of Dissatisfied Citizens 2011
Czech Republic	Jan Švejnar	715606370427486210	svejnar_jan	independent politician
Czech Republic	Jaroslav Foldyna	3918690617	FoldynaJaroslav	Freedom and Direct Democracy
Czech Republic	Jan Volný	2833827977	JanVolnyANO	Action of Dissatisfied Citizens 2011
Czech Republic	Jakub Michálek	2815507955	JakubMichalek19	Czech Pirate Party
Czech Republic	František Kopřiva	2526008654	FrantisekKopiva	Czech Pirate Party
Czech Republic	Tomáš Hudeček	1497767556	HudecekTomas	Tradition Responsibility Prosperity 09
Czech Republic	Martin Jiránek	1267112552	MartinJiranek	Czech Pirate Party
Czech Republic	Pavel Růžička	927516056	ruzickapavel70	Action of Dissatisfied Citizens 2011
Czech Republic	Ondřej Veselý	490759905	veselyposlanec	Other
Czech Republic	Jiří Valenta	335251072	JiValenta	Czech Pirate Party
Czech Republic	Jan Čižinský	314564202	jancizinsky	Christian Democratic Union -- People's Party
Czech Republic	Miluše Horská	145383939	milusehorska	Christian Democratic Union -- People's Party
Czech Republic	Patrik Nacher	50296368	PatrikNacher	Action of Dissatisfied Citizens 2011
Czech Republic	Mikuláš Ferjenčík	50255554	Mikiferjencik	Czech Pirate Party
